ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_EANPDLQ,11/17/2007,11/16/2008,Female,73,11/17/2007,5,SUV,Grey,Changan,Gboko,Benue,Car Classic,0
ID_ID0M3CP,11/18/2007,11/17/2008,Male,20,11/18/2007,4,Saloon,Silver,Hyundai,,,CarSafe,0
ID_R5ZGDAV,11/18/2007,11/17/2008,Male,45,11/18/2007,4,Pick Up,Burgundy,Toyota,,,CVTP,0
ID_930EN0E,11/19/2007,11/18/2008,,120,11/19/2007,2,,Unknown,Toyota,,,Muuve,0
ID_IT9X6R7,11/19/2007,11/18/2008,Male,52,11/19/2007,2,,,,,,Car Classic,1
ID_COVQ0BO,11/19/2007,11/18/2008,Male,33,11/19/2007,5,Saloon,Unknown,Toyota,,,Car Classic,1
ID_L31WM3O,11/20/2007,11/19/2008,Male,44,11/20/2007,5,,,Honda,,,Car Classic,1
ID_Q1VDDOW,11/20/2007,11/19/2008,Female,41,11/20/2007,5,Saloon,Blue,Toyota,,,Car Classic,1
ID_G4NA8PV,11/21/2007,11/20/2008,Unknown,25,11/21/2007,3,,Red & White,Iveco,Ibadan-South-West,Oyo,CVTP,1
ID_GIGA749,11/21/2007,11/20/2008,Female,41,11/21/2007,1,Sedan,Grey,Honda,Ojo,Lagos,Car Classic,0
ID_M80JDY3,11/21/2007,11/20/2008,Male,33,11/21/2007,3,Saloon,Red,Toyota,Abeokuta,Ogun,Car Classic,1
ID_PSG8SWT,11/22/2007,11/21/2008,Male,44,11/22/2007,5,Saloon,Black,Lexus,Nsukka,Enugu,Car Classic,0
ID_R5R6SNJ,11/22/2007,11/21/2008,Male,34,11/22/2007,4,,,Toyota,,,Car Classic,0
ID_RC84YYV,11/22/2007,11/21/2008,Male,65,11/22/2007,3,,,,Kaduna-North,Kaduna,CarSafe,0
ID_I4SYASJ,11/22/2007,11/21/2008,Entity,20,11/22/2007,4,,Unknown,,,,Muuve,1
ID_HGXEG3M,11/22/2007,11/21/2008,Entity,20,11/22/2007,4,,Unknown,,Gboko,Benue,Muuve,1
ID_36CH990,11/23/2007,11/22/2008,Male,40,11/23/2007,5,Saloon,Green,Toyota,,,Car Classic,0
ID_4RH306G,11/23/2007,11/22/2008,Male,50,11/23/2007,5,Saloon,Red,Honda,Ijebu Ode,Ogun,CarSafe,0
ID_XY3VQM4,11/23/2007,11/22/2008,Female,36,11/23/2007,2,,,,Ibadan-South-West,Oyo,CarSafe,0
ID_L7CQDY1,11/23/2007,11/22/2008,Male,33,11/23/2007,5,Saloon,Grey,Toyota,Kaduna-South,Kaduna,Car Classic,1
ID_Z7TSNB6,11/23/2007,11/22/2008,Male,37,11/23/2007,3,Saloon,Black,Honda,Zaria,Kaduna,Car Classic,1
ID_NX8HLUC,11/24/2007,11/23/2008,Male,41,11/24/2007,3,Saloon,Black,Toyota,,,Car Classic,1
ID_XFAL3YO,11/25/2007,11/24/2008,Male,56,11/25/2007,5,SUV,Black,Volvo,Ibadan-South-West,Oyo,Car Classic,0
ID_ZA2FWS9,11/25/2007,11/24/2008,Male,38,11/25/2007,4,Saloon,Silver,Toyota,Gboko,Benue,Car Classic,0
ID_3FDYWLO,11/26/2007,11/25/2008,,120,11/26/2007,2,,,Range Rover,Abuja Municipal,Abuja,Customized Motor,0
ID_52RJ202,11/26/2007,11/25/2008,Male,62,11/26/2007,3,,,,Zaria,Kaduna,Car Classic,0
ID_HT9NTIO,11/26/2007,11/25/2008,Male,25,11/26/2007,4,Saloon,Blue,Toyota,Gwagwalada,Abuja,Car Classic,0
ID_F2W6G4A,11/26/2007,11/25/2008,Male,34,11/26/2007,4,Saloon,Black,Hyundai,Port Harcourt,Rivers,Car Classic,1
ID_41WZ37Y,11/27/2007,11/26/2008,Female,37,11/27/2007,5,,,Toyota,Gboko,Benue,Car Classic,1
ID_NF21AQ6,11/27/2007,11/26/2008,Male,42,11/27/2007,4,,,,,,CarSafe,0
ID_YTAMYX4,11/27/2007,11/26/2008,Male,24,11/27/2007,2,Saloon,Blue,Toyota,Enugu-North,Enugu,Car Plus,0
ID_X90TJ96,12/2/2007,12/1/2008,Female,43,12/2/2007,4,Saloon,Silver,Mazda,Zaria,Kaduna,Car Classic,0
ID_00BRP63,12/2/2007,12/1/2008,Entity,20,12/2/2007,5,,,,,,Muuve,1
ID_AOJRVR7,12/2/2007,12/1/2008,Female,39,12/2/2007,5,Saloon,Blue,Toyota,,,Car Classic,1
ID_KEH029T,12/3/2007,12/2/2008,Male,50,12/3/2007,3,,,,Ado-Odo/Ota,Ogun,CarSafe,0
ID_OJKPG1M,12/3/2007,12/2/2008,Male,35,12/3/2007,2,Saloon,White,Honda,,,CarSafe,0
ID_RBV4GM0,12/3/2007,12/2/2008,Male,35,12/3/2007,4,SUV,Silver,Land Rover,,,CarSafe,0
ID_L7N854Y,12/4/2007,12/3/2008,,120,12/4/2007,3,SUV,Black,Range Rover,Enugu-East,Enugu,Customized Motor,0
ID_V08OE4Z,12/4/2007,12/3/2008,Male,1,12/4/2007,2,Saloon,Red,Nissan,,,CarSafe,0
ID_Y6HJPJR,12/4/2007,12/3/2008,Female,42,12/4/2007,1,,Black,Range Rover,,,Car Classic,0
ID_GX9XNL9,12/4/2007,12/3/2008,Male,27,12/4/2007,4,Saloon,Black,Lexus,Effurun,Delta,Car Classic,1
ID_05R7YFI,12/4/2007,12/3/2008,Male,37,12/4/2007,1,SUV,Ash,Lexus,,,Car Classic,0
ID_0P861G4,12/4/2007,12/3/2008,Entity,18,12/4/2007,2,,Black,Hyundai,,,Customized Motor,1
ID_C6JHMAI,12/5/2007,12/4/2008,Entity,10,12/5/2007,4,,,,,,CVTP,0
ID_NIIVW81,12/5/2007,12/4/2008,Unknown,40,12/5/2007,3,Saloon,Silver,Honda,,,CarSafe,0
ID_NXFE00S,12/5/2007,12/4/2008,Female,72,12/5/2007,1,,,Nissan,,,Car Classic,0
ID_R2S7J5U,12/5/2007,12/4/2008,Male,36,12/5/2007,1,,,,,,Car Classic,0
ID_VTK1LK0,12/5/2007,12/4/2008,Male,27,12/5/2007,3,,,,Epe,Lagos,Car Classic,0
ID_ENSQ4PJ,12/6/2007,12/5/2008,Male,44,12/6/2007,5,Saloon,White,Toyota,,,CarSafe,0
ID_JECTYKG,12/6/2007,12/5/2008,Male,53,12/6/2007,3,,,Range Rover,,,Car Classic,0
ID_X1QGLOB,12/6/2007,12/5/2008,Female,25,12/6/2007,1,Saloon,Black,Toyota,,,Car Classic,0
ID_SVGGBO5,12/6/2007,12/5/2008,Female,44,12/6/2007,1,,White,Toyota,Otukpo,Benue,Car Classic,0
ID_92F6RVP,12/6/2007,12/5/2008,Female,33,12/6/2007,2,Saloon,Black,Toyota,Enugu-East,Enugu,Car Classic,0
ID_5AKMPYZ,12/6/2007,12/5/2008,Male,46,12/6/2007,3,Saloon,Black,Toyota,Sagamu,Ogun,Car Classic,1
ID_35TQ1DV,12/7/2007,12/6/2008,Female,50,12/7/2007,5,Saloon,White,Ford,,,Car Classic,1
ID_4JKPSXL,12/7/2007,12/6/2008,Female,35,12/7/2007,2,Saloon,Gold,Toyota,Ijebu Ode,Ogun,Car Classic,0
ID_C7UE65D,12/8/2007,12/7/2008,Female,56,12/8/2007,4,Saloon,White,Toyota,Port Harcourt,Rivers,Car Classic,1
ID_8ZR0L5W,12/8/2007,12/7/2008,Female,43,12/8/2007,1,Saloon,Silver,Kia,,,Car Classic,0
ID_8CK0QJ8,12/9/2007,12/8/2008,Male,38,12/9/2007,4,,,,Enugu-North,Enugu,CarSafe,0
ID_L4P0WOU,12/9/2007,12/8/2008,Male,28,12/9/2007,5,Saloon,Red,Toyota,Gwagwalada,Abuja,Car Classic,1
ID_P18CH4G,12/9/2007,12/8/2008,Male,30,12/9/2007,4,Saloon,White,Lexus,Kano Municipal,Kano,Car Plus,0
ID_VCI8HS9,12/9/2007,12/8/2008,Female,27,12/9/2007,1,Saloon,Silver,Toyota,Bonny,Rivers,Car Classic,0
ID_GETMO6C,12/10/2007,12/9/2008,Male,35,12/10/2007,3,Saloon,White,Ford,,,CarSafe,0
ID_JR0PVTT,12/10/2007,12/9/2008,Male,29,12/10/2007,4,,,,,,Car Classic,0
ID_THO4GC0,12/10/2007,12/9/2008,Male,71,12/10/2007,4,Saloon,Gold,Toyota,Zaria,Kaduna,Car Classic,0
ID_0ILP3VL,12/10/2007,12/9/2008,Male,47,12/10/2007,4,Saloon,Black,Nissan,Otukpo,Benue,Car Classic,1
ID_APSEY8O,12/10/2007,12/9/2008,Entity,10,12/10/2007,5,Bus,White,Hyundai,Kaduna-North,Kaduna,CVTP,1
ID_K5PNF3G,12/11/2007,12/10/2008,,20,12/11/2007,3,SUV,Black,Range Rover,,,Customized Motor,0
ID_TBOWM1F,12/11/2007,12/10/2008,Female,2,12/11/2007,3,Saloon,Blue,Toyota,Ojo,Lagos,CarSafe,0
ID_W5CS8XT,12/11/2007,12/10/2008,Male,38,12/11/2007,3,Saloon,Black,Toyota,Asaba,Delta,Car Classic,0
ID_GNEYZU5,12/11/2007,12/10/2008,Male,48,12/11/2007,5,,,,,,CVTP,1
ID_X8IKF0I,12/12/2007,12/11/2008,Male,32,12/12/2007,3,Saloon,Grey,Toyota,Kuje,Abuja,Car Classic,1
ID_S1PLBU6,12/12/2007,12/11/2008,Male,31,12/12/2007,3,SUV,Black,Mercedes,Effurun,Delta,Car Classic,1
ID_N4NGH3S,12/13/2007,12/12/2008,Female,32,12/13/2007,1,SUV,Red,Nissan,Effurun,Delta,Car Classic,0
ID_XLYBIWU,12/13/2007,12/12/2008,Female,33,12/13/2007,5,Saloon,White,Toyota,,,Car Classic,0
ID_H01MCPN,12/14/2007,12/13/2008,Male,1,12/14/2007,2,Saloon,Blue,Toyota,Enugu-North,Enugu,CarSafe,0
ID_HCJMC0Y,12/14/2007,12/13/2008,Male,42,12/14/2007,1,Saloon,Silver,Toyota,Enugu-North,Enugu,Car Classic,0
ID_EGR0STB,12/15/2007,12/14/2008,Male,47,12/15/2007,2,,,,,,CarSafe,0
ID_FPOX4AE,12/15/2007,12/14/2008,Female,45,12/15/2007,1,Saloon,White,Toyota,Badagry,Lagos,CarSafe,0
ID_GSM2NN0,12/15/2007,12/14/2008,Male,53,12/15/2007,3,Saloon,Black,Toyota,Otukpo,Benue,Car Classic,0
ID_NYSKV21,12/15/2007,12/14/2008,Female,29,12/15/2007,4,,,,,,Car Classic,0
ID_0ILP3VL,12/15/2007,12/14/2008,Male,47,12/15/2007,5,Saloon,Black,Nissan,Asaba,Delta,Car Classic,1
ID_RH86RPS,12/16/2007,12/15/2008,Female,40,12/16/2007,4,SUV,Black,Honda,Gboko,Benue,Car Classic,1
ID_FJXJWUG,12/17/2007,12/16/2008,Male,50,12/17/2007,3,Saloon,Blue,Toyota,,,CarSafe,1
ID_R5WDUPB,12/17/2007,12/16/2008,Male,40,12/17/2007,1,Saloon,Blue,Kia,Ijebu Ode,Ogun,CarSafe,0
ID_SPV0WRM,12/17/2007,12/16/2008,Male,41,12/17/2007,2,,,,Gboko,Benue,CarSafe,0
ID_XF1NJRS,12/17/2007,12/16/2008,Male,45,12/17/2007,1,Saloon,Black,Toyota,Ijebu Ode,Ogun,CarSafe,0
ID_QJ7XRLJ,12/17/2007,12/16/2008,Male,120,12/17/2007,5,,White,Iveco,,,CVTP,1
ID_OCR2XOO,12/17/2007,12/16/2008,Male,120,12/17/2007,4,,Red,Iveco,,,CVTP,1
ID_6NXNWO3,12/18/2007,12/17/2008,Male,39,12/18/2007,3,,,,,,Car Classic,0
ID_AO0ORJB,12/18/2007,12/17/2008,Male,50,12/18/2007,3,Pick Up,Red,Toyota,Abuja Municipal,Abuja,CVTP,0
ID_P191Y77,12/18/2007,12/17/2008,Male,33,12/18/2007,3,Saloon,Black,Toyota,Nasarawa,Kano,Car Classic,0
ID_ZXO5I6L,12/18/2007,12/17/2008,Male,41,12/18/2007,5,Saloon,Black,Honda,Sagamu,Ogun,Car Classic,0
ID_RMUJBHY,12/18/2007,12/17/2008,Female,31,12/18/2007,3,Saloon,Silver,Toyota,Enugu-North,Enugu,Car Classic,0
ID_QC83VCN,12/18/2007,12/17/2008,Male,34,12/18/2007,5,Saloon,Grey,Toyota,,,CarFlex,1
ID_GLO5HQF,12/18/2007,12/17/2008,Female,32,12/18/2007,3,Saloon,Grey,Toyota,Makurdi,Benue,Car Classic,0
ID_2JN7UY0,12/19/2007,12/18/2008,Male,31,12/19/2007,1,,,,Effurun,Delta,Car Classic,0
ID_TS5IX7A,12/19/2007,12/18/2008,Female,40,12/19/2007,2,Saloon,Black,Toyota,,,Car Classic,0
ID_XMOB09I,12/19/2007,12/18/2008,Male,120,12/19/2007,1,Saloon,Blue,Toyota,,,Car Classic,0
ID_OWEC5N6,12/19/2007,12/18/2008,Male,2,12/19/2007,2,Saloon,Gold,Nissan,,,Car Classic,0
ID_2C6293R,12/19/2007,12/18/2008,Male,41,12/19/2007,5,Saloon,Blue,Toyota,Obio-Akpor,Rivers,Car Classic,1
ID_L31WM3O,12/19/2007,12/18/2008,Male,44,12/19/2007,4,,,Honda,,,Car Classic,1
ID_0F5MJ5K,12/19/2007,12/18/2008,Male,37,12/19/2007,5,Saloon,Black,Honda,Bwari,Abuja,Car Classic,1
ID_9A9M18U,12/19/2007,12/18/2008,Male,57,12/19/2007,5,Saloon,Red,Toyota,Obio-Akpor,Rivers,Car Classic,1
ID_18NDG66,12/20/2007,12/19/2008,Male,68,12/20/2007,4,,,Mercedes,,,Car Classic,0
ID_P3T2A3H,12/20/2007,12/19/2008,Male,40,12/20/2007,5,,,,Nsukka,Enugu,CarSafe,0
ID_S1PLBU6,12/20/2007,12/19/2008,Male,31,12/20/2007,4,SUV,Black,Mercedes,,,Car Classic,1
ID_T18ZV8T,12/20/2007,12/19/2008,Male,42,12/20/2007,4,SUV,Green,Mercedes,Ogbomoso,Oyo,Car Classic,1
ID_RG9K2SA,12/21/2007,12/20/2008,Entity,20,12/21/2007,3,,Unknown,,Kosofe,Lagos,Muuve,1
ID_MN74ZGJ,12/21/2007,12/20/2008,Male,39,12/21/2007,4,Saloon,Blue,Toyota,Bonny,Rivers,Car Classic,1
ID_PA1YB6G,12/21/2007,12/20/2008,Male,28,12/21/2007,2,Saloon,Grey,Toyota,,,Car Classic,0
ID_4ATFB7Z,12/22/2007,12/21/2008,Male,42,12/22/2007,3,,,Honda,,,Car Classic,0
ID_KSG67NK,12/22/2007,12/21/2008,Female,33,12/22/2007,3,Saloon,Grey,Toyota,Kaduna-South,Kaduna,Car Classic,0
ID_MES8IQY,12/22/2007,12/21/2008,Male,58,12/22/2007,3,SUV,Gold,Lexus,Kaduna-South,Kaduna,Car Classic,0
ID_AZ4KCEE,12/22/2007,12/21/2008,,120,12/22/2007,3,,,,Gboko,Benue,Muuve,1
ID_6K02AYN,12/23/2007,12/22/2008,Male,39,12/23/2007,5,Saloon,Silver,Toyota,Abuja Municipal,Abuja,CarSafe,0
ID_8C8K4HF,12/23/2007,12/22/2008,Female,44,12/23/2007,5,SUV,Red,Hyundai,Gwagwalada,Abuja,Car Classic,1
ID_LW4ZOYC,12/23/2007,12/22/2008,Male,37,12/23/2007,2,,,Ford,Makurdi,Benue,Car Classic,0
ID_H0RX4KU,12/24/2007,12/23/2008,Male,40,12/24/2007,5,Saloon,Red,Toyota,Warri South,Delta,CarSafe,1
ID_XHQ2K0R,12/24/2007,12/23/2008,Entity,20,12/24/2007,1,,Unknown,,,,Muuve,1
ID_AO3SEX4,12/24/2007,12/23/2008,Entity,10,12/24/2007,3,,,Toyota,,,CVTP,1
ID_OYTD3BF,12/25/2007,12/24/2008,Male,50,12/25/2007,2,SUV,Black,Range Rover,,,Car Classic,0
ID_NM6Z6ZQ,12/25/2007,12/24/2008,Female,53,12/25/2007,2,Saloon,Black,Honda,Ogbomoso,Oyo,Car Classic,1
ID_0F1JIXI,12/25/2007,12/24/2008,Female,60,12/25/2007,4,,Black,Lexus,,,Car Classic,0
ID_9KXKSRD,12/26/2007,12/25/2008,Female,40,12/26/2007,3,Saloon,Silver,Honda,Enugu-North,Enugu,CarSafe,0
ID_HLJAFQH,12/26/2007,12/25/2008,Male,37,12/26/2007,4,SUV,Unknown,Honda,Enugu-East,Enugu,Car Classic,0
ID_KZGIBO1,12/26/2007,12/25/2008,Female,32,12/26/2007,1,Saloon,Red,Toyota,,,Car Classic,0
ID_FPINQ7M,12/26/2007,12/25/2008,Female,35,12/26/2007,1,SUV,Blue,Ford,,,Car Classic,1
ID_1O41TGY,12/26/2007,12/25/2008,Male,34,12/26/2007,3,Saloon,Gold,Toyota,Zaria,Kaduna,Car Classic,1
ID_2VKC7RK,12/26/2007,12/25/2008,Male,33,12/26/2007,1,Saloon,Ash,Toyota,Bwari,Abuja,Car Classic,0
ID_Y8WNFOG,12/27/2007,12/26/2008,Unknown,20,12/27/2007,4,Saloon,Red,Honda,,,Car Classic,0
ID_92VFXVS,12/27/2007,12/26/2008,Male,32,12/27/2007,2,Saloon,Black,Toyota,Warri South,Delta,Car Classic,0
ID_KB5GH9Z,12/27/2007,12/26/2008,Entity,20,12/27/2007,5,,Unknown,DAF,,,CVTP,1
ID_6OXXURR,1/1/2008,12/31/2008,Male,10,1/1/2008,1,,,,,,CarSafe,0
ID_85P2ABI,1/1/2008,12/31/2008,Male,66,1/1/2008,5,Saloon,Silver,Toyota,,,CarSafe,0
ID_9ICB4CJ,1/1/2008,12/31/2008,Male,42,1/1/2008,1,SUV,Blue,Toyota,Tarauni,Kano,Car Classic,0
ID_9MP1E5A,1/1/2008,12/31/2008,Female,39,1/1/2008,4,Saloon,Black,Hyundai,,,CarSafe,0
ID_CGLHLED,1/1/2008,12/31/2008,Female,30,1/1/2008,4,SUV,Red,Toyota,,,Car Classic,0
ID_QE9NEJ6,1/1/2008,12/31/2008,Male,52,1/1/2008,5,,,,Sagamu,Ogun,CarSafe,0
ID_8W6IETA,1/1/2008,12/31/2008,Female,55,1/1/2008,1,Saloon,Black,Lexus,,,Car Classic,1
ID_2ITZL8T,1/2/2008,1/1/2009,Male,47,1/2/2008,4,Saloon,Black,Honda,Warri South,Delta,Car Classic,0
ID_2S28MB7,1/2/2008,1/1/2009,Male,54,1/2/2008,1,SUV,Blue,Nissan,Nsukka,Enugu,Car Classic,0
ID_IC8SF1R,1/2/2008,1/1/2009,Male,35,1/2/2008,5,Saloon,Grey,Toyota,Nsukka,Enugu,Car Classic,0
ID_H4DT4TM,1/2/2008,1/1/2009,Male,38,1/2/2008,3,SUV,White,Mercedes,,,Car Classic,1
ID_N1XG6VX,1/3/2008,1/2/2009,Male,37,1/3/2008,4,Saloon,Black,Honda,Ado-Odo/Ota,Ogun,Car Classic,0
ID_RBU2CB3,1/3/2008,1/2/2009,Male,43,1/3/2008,4,Saloon,Grey,Toyota,Ikorodu,Lagos,Car Classic,1
ID_TLIBMM4,1/3/2008,1/2/2009,Male,23,1/3/2008,3,Saloon,Blue,Toyota,,,Car Classic,1
ID_0K1VPIE,1/4/2008,1/3/2009,Male,41,1/4/2008,5,Saloon,Blue,Toyota,Zaria,Kaduna,Car Classic,0
ID_4I5NTGN,1/4/2008,1/3/2009,Female,49,1/4/2008,5,,,,,,CarSafe,0
ID_7UQ2ZMD,1/4/2008,1/3/2009,Male,48,1/4/2008,3,Saloon,Black,Toyota,,,Car Classic,0
ID_CZRWH2L,1/4/2008,1/3/2009,Male,37,1/4/2008,2,,,,Bonny,Rivers,CarFlex,0
ID_KX3DI40,1/4/2008,1/3/2009,Female,44,1/4/2008,4,Saloon,Silver,Acura,,,CarSafe,0
ID_Z4D5SL2,1/4/2008,1/3/2009,Female,45,1/4/2008,5,,,,Kaduna-South,Kaduna,Car Classic,1
ID_PWLOW93,1/4/2008,1/3/2009,Entity,42,1/4/2008,1,,White,Iveco,Kaduna-North,Kaduna,CVTP,1
ID_W3MKRX7,1/5/2008,1/4/2009,Male,30,1/5/2008,4,Saloon,Red,Honda,,,Car Classic,0
ID_EXWUAB0,1/5/2008,1/4/2009,Male,54,1/5/2008,4,Saloon,Silver,Mercedes,,,Customized Motor,1
ID_YFD4TPE,1/5/2008,1/4/2009,Male,30,1/5/2008,1,SUV,Blue,Mercedes,Nasarawa,Kano,Car Classic,0
ID_T784UBC,1/5/2008,1/4/2009,Male,39,1/5/2008,1,,,Honda,,,Car Classic,0
ID_V3M63M5,1/6/2008,1/5/2009,Female,28,1/6/2008,3,,,,,,Car Classic,0
ID_Y6YBLVT,1/6/2008,1/5/2009,Male,55,1/6/2008,4,SUV,Black,Toyota,Makurdi,Benue,Customized Motor,0
ID_VSCK6T7,1/6/2008,1/5/2009,Male,36,1/6/2008,2,Saloon,Black,Toyota,Makurdi,Benue,Car Classic,0
ID_81HMRT8,1/6/2008,1/5/2009,Male,40,1/6/2008,4,Saloon,Blue,Toyota,,,Car Classic,1
ID_WFNT1PH,1/6/2008,1/5/2009,Male,39,1/6/2008,3,,Blue,Iveco,,,CVTP,1
ID_826YX8T,1/7/2008,1/6/2009,Female,35,1/7/2008,4,Saloon,Black,Honda,,,Car Classic,1
ID_8JC97LZ,1/7/2008,1/6/2009,Male,120,1/7/2008,2,Truck,Blue,Iveco,Makurdi,Benue,CVTP,0
ID_CQHGX18,1/7/2008,1/6/2009,Male,46,1/7/2008,2,Saloon,Silver,Nissan,,,CarSafe,0
ID_E7YC8QB,1/7/2008,1/6/2009,Male,56,1/7/2008,5,,Grey,Toyota,,,Car Classic,0
ID_MFMJ6XM,1/7/2008,1/6/2009,Entity,7,1/7/2008,2,,,Hyundai,,,Car Classic,0
ID_N4M72YH,1/7/2008,1/6/2009,Female,32,1/7/2008,5,SUV,Black,Toyota,,,Car Classic,1
ID_NBBFWO1,1/7/2008,1/6/2009,Unknown,36,1/7/2008,3,,Black,Toyota,Ogbomoso,Oyo,Car Classic,1
ID_BUWTD6L,1/7/2008,1/6/2009,Male,54,1/7/2008,4,SUV,Unknown,Lexus,,,Customized Motor,1
ID_BM44ML7,1/8/2008,1/7/2009,Male,25,1/8/2008,1,Saloon,Unknown,Toyota,Warri South,Delta,Car Classic,0
ID_CRIQX8O,1/8/2008,1/7/2009,Female,54,1/8/2008,1,Saloon,Silver,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_VVB5049,1/8/2008,1/7/2009,Male,52,1/8/2008,2,SUV,Black,Mercedes,Sagamu,Ogun,Car Plus,1
ID_19QD4WG,1/8/2008,1/7/2009,Male,36,1/8/2008,2,Saloon,Silver,Lexus,Warri South,Delta,Car Classic,1
ID_2Z2H3HF,1/9/2008,1/8/2009,Female,54,1/9/2008,4,Saloon,Blue,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_4X566E0,1/9/2008,1/8/2009,Female,30,1/9/2008,1,Saloon,Unknown,Toyota,Enugu-East,Enugu,Car Plus,0
ID_IXNCMKY,1/9/2008,1/8/2009,Male,50,1/9/2008,5,Saloon,Blue,Toyota,,,CarSafe,0
ID_NEW5KNV,1/9/2008,1/8/2009,Male,38,1/9/2008,1,,,,Asaba,Delta,Car Classic,0
ID_2KCTY8U,1/10/2008,1/9/2009,,50,1/10/2008,1,,,,,,Car Classic,0
ID_5XKJE29,1/10/2008,1/9/2009,Male,1,1/10/2008,5,Saloon,Blue,Mazda,,,CarSafe,0
ID_6V7CPHE,1/10/2008,1/9/2009,Male,33,1/10/2008,1,SUV,Black,Range Rover,Kano Municipal,Kano,Car Classic,0
ID_1N10J1D,1/10/2008,1/9/2009,Entity,30,1/10/2008,2,SUV,Black,Hyundai,,,Car Classic,1
ID_A6HZL2E,1/10/2008,1/9/2009,Male,30,1/10/2008,4,Saloon,Red,Toyota,,,Car Classic,1
ID_PYO8IZ7,1/10/2008,1/9/2009,Female,45,1/10/2008,3,,Black,Toyota,Kosofe,Lagos,Car Classic,0
ID_5B129ZH,1/11/2008,1/10/2009,Male,34,1/11/2008,3,Saloon,Silver,Mazda,,,CarSafe,0
ID_VXVQPS2,1/11/2008,1/10/2009,Male,31,1/11/2008,5,Saloon,Black,Toyota,Enugu-East,Enugu,Car Classic,1
ID_KOF6VXM,1/11/2008,1/10/2009,Entity,120,1/11/2008,1,Pick Up,White,Toyota,Kaduna-South,Kaduna,CVTP,1
ID_T2NQNE0,1/11/2008,1/10/2009,Male,47,1/11/2008,4,,,Lexus,,,Car Plus,1
ID_NBBFWO1,1/11/2008,1/10/2009,Unknown,36,1/11/2008,1,,Black,Toyota,,,Car Classic,1
ID_4EE58MI,1/12/2008,1/11/2009,Female,120,1/12/2008,4,,Black,Range Rover,Ibadan-South-West,Oyo,Car Classic,0
ID_7LRPSDW,1/12/2008,1/11/2009,Male,57,1/12/2008,1,,,,Zaria,Kaduna,Car Classic,0
ID_81KFG6O,1/12/2008,1/11/2009,Male,39,1/12/2008,2,Saloon,Black,Toyota,,,Car Classic,0
ID_BZIWBWU,1/12/2008,1/11/2009,Female,120,1/12/2008,1,,,,Kaduna-South,Kaduna,Motor Cycle,0
ID_CRVVCGE,1/12/2008,1/11/2009,Male,40,1/12/2008,4,,,,,,CarSafe,0
ID_GX9XNL9,1/12/2008,1/11/2009,Male,27,1/12/2008,4,Saloon,Black,Lexus,Nsukka,Enugu,Car Classic,1
ID_2OPJN9F,1/12/2008,1/11/2009,Male,66,1/12/2008,2,SUV,Black,Toyota,Obio-Akpor,Rivers,Car Classic,1
ID_6QTQXLJ,1/13/2008,1/12/2009,Female,36,1/13/2008,5,SUV,Grey,Volvo,,,Car Classic,1
ID_6MLSPUG,1/13/2008,1/12/2009,Female,59,1/13/2008,1,Saloon,Green,Pontiac,,,Car Classic,0
ID_PT6XQPY,1/13/2008,1/12/2009,Male,33,1/13/2008,3,Saloon,Gold,Lexus,,,Car Classic,1
ID_J4RBT00,1/13/2008,1/12/2009,Female,37,1/13/2008,2,Saloon,White,Toyota,Kaduna-South,Kaduna,Car Classic,0
ID_HVAA2LP,1/13/2008,1/12/2009,Female,27,1/13/2008,5,Saloon,Silver,Toyota,Zaria,Kaduna,Car Classic,1
ID_EXWUAB0,1/14/2008,1/13/2009,Male,54,1/14/2008,4,Saloon,Red,Mercedes,,,Customized Motor,1
ID_FBNLSCI,1/14/2008,1/13/2009,Male,34,1/14/2008,4,SUV,White,Toyota,,,CarFlex,1
ID_KV6SXTM,1/14/2008,1/13/2009,Female,45,1/14/2008,5,Saloon,Grey,Toyota,,,Car Classic,0
ID_3XGNAOP,1/15/2008,1/14/2009,,120,1/15/2008,2,,Unknown,Toyota,,,Muuve,0
ID_4L2041V,1/15/2008,1/14/2009,Female,39,1/15/2008,5,SUV,White,Toyota,Gboko,Benue,Car Plus,0
ID_5GOCJVB,1/15/2008,1/14/2009,Female,55,1/15/2008,5,Saloon,Black,Toyota,Gwagwalada,Abuja,CarSafe,0
ID_7VOYSIZ,1/15/2008,1/14/2009,Male,44,1/15/2008,3,Saloon,Unknown,Toyota,,,CarFlex,1
ID_865ZZK9,1/15/2008,1/14/2009,Male,41,1/15/2008,4,Saloon,White,Toyota,,,CarFlex,0
ID_NA0M9UP,1/15/2008,1/14/2009,Female,47,1/15/2008,5,SUV,White,Toyota,Otukpo,Benue,Car Classic,0
ID_OEDNQGE,1/15/2008,1/14/2009,Male,51,1/15/2008,2,SUV,Ash,Toyota,Port Harcourt,Rivers,Car Classic,0
ID_ZD90KOE,1/15/2008,1/14/2009,Female,49,1/15/2008,2,Saloon,Black,Toyota,Ibadan-North,Oyo,CarSafe,0
ID_YXYREAX,1/15/2008,1/14/2009,Male,54,1/15/2008,4,,,Lexus,,,Customized Motor,1
