ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,Policy_Count,Car_Category,Car_Colour,Car_Make,LGA_Name,State,Product_Name,Target
ID_ULWS8VL,2007-02-13,2008-02-13,Male,41,2007-02-13,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Vintage,0
ID_0VFMRPN,2007-02-13,2008-02-13,Male,32,2007-02-13,4,Saloon,Gold,Mercedes,Obio-Akpor,Rivers,Car Classic,1
ID_2LJ6U4O,2007-02-13,2008-02-13,Entity,20,2007-02-13,4,Saloon,Black,Toyota,Warri South,Delta,Muuve,1
ID_92F6RVP,2007-02-13,2008-02-13,Female,33,2007-02-13,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_GRDIO99,2007-02-13,2008-02-13,Male,56,2007-02-13,2,Saloon,Grey,Toyota,Warri South,Delta,Car Classic,0
ID_IB6QH8O,2007-02-14,2008-02-14,Entity,10,2007-02-14,3,SUV,Black,Honda,Warri South,Delta,Car Plus,1
ID_KGZGAIN,2007-02-14,2008-02-14,Entity,30,2007-02-14,5,Saloon,Black,Toyota,Ibadan-South-West,Oyo,CVTP,0
ID_QC83VCN,2007-02-14,2008-02-14,Male,34,2007-02-14,2,Saloon,Grey,Toyota,Kano Municipal,Kano,CarFlex,1
ID_04RDLQY,2007-02-15,2008-02-15,Male,42,2007-02-15,2,Truck,Green,Iveco,Kano Municipal,Kano,CVTP,0
ID_38DWCYD,2007-02-15,2008-02-15,Female,38,2007-02-15,4,Bus,Blue,Toyota,Kano Municipal,Kano,CVTP,0
ID_OFS9KOG,2007-02-15,2008-02-15,Female,43,2007-02-15,3,Saloon,Blue,Honda,Kano Municipal,Kano,CarFlex,0
ID_TXMBW7H,2007-02-15,2008-02-15,Male,47,2007-02-15,2,Saloon,Black,Lexus,Kano Municipal,Kano,Car Classic,0
ID_Z9Y2HM8,2007-02-15,2008-02-15,Male,36,2007-02-15,3,SUV,Silver,Volkswagen,Kano Municipal,Kano,Car Classic,0
ID_ZFNSOHF,2007-02-15,2008-02-15,Male,33,2007-02-15,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_IWK6YVV,2007-02-15,2008-02-15,Female,44,2007-02-15,1,SUV,Black,Hyundai,Badagry,Lagos,Car Classic,0
ID_WV79ROK,2007-02-15,2008-02-15,Female,40,2007-02-15,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_3PG3GXB,2007-02-16,2008-02-16,Entity,10,2007-02-16,2,Saloon,Black,Ford,Ijebu Ode,Ogun,CVTP,0
ID_70FZB68,2007-02-16,2008-02-16,Female,39,2007-02-16,4,SUV,Black,Honda,Nasarawa,Kano,Car Classic,0
ID_722K58V,2007-02-16,2008-02-16,Male,65,2007-02-16,1,Saloon,Blue,Toyota,Enugu-North,Enugu,CarSafe,0
ID_BPOJTKE,2007-02-16,2008-02-16,Male,35,2007-02-16,5,Saloon,Black,Toyota,Kaduna-South,Kaduna,Car Classic,1
ID_S7LZA5J,2007-02-16,2008-02-16,Entity,20,2007-02-16,1,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_VDJQHY5,2007-02-16,2008-02-16,Male,60,2007-02-16,4,Saloon,Red,Toyota,Kano Municipal,Kano,CarSafe,0
ID_X6ZJDAN,2007-02-16,2008-02-16,Female,37,2007-02-16,4,SUV,Blue,Hyundai,Kano Municipal,Kano,Car Classic,0
ID_WWQGD0X,2007-02-16,2008-02-16,Female,27,2007-02-16,5,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_FV2T36I,2007-02-16,2008-02-16,Male,38,2007-02-16,3,SUV,Green,Toyota,Kano Municipal,Kano,Car Classic,1
ID_1P275L5,2007-02-16,2008-02-16,Male,43,2007-02-16,5,Saloon,Red,Toyota,Bwari,Abuja,Car Classic,1
ID_FR1N7T9,2007-02-17,2008-02-17,Male,50,2007-02-17,5,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_YTAMYX4,2007-02-17,2008-02-17,Male,24,2007-02-17,1,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Plus,0
ID_RBU2CB3,2007-02-17,2008-02-17,Male,43,2007-02-17,4,Saloon,Grey,Toyota,Makurdi,Benue,Car Classic,1
ID_1W54POM,2007-02-18,2008-02-18,Male,48,2007-02-18,2,Saloon,Blue,Honda,Kaduna-South,Kaduna,CarSafe,0
ID_BIQMWK3,2007-02-18,2008-02-18,Female,35,2007-02-18,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_Y21RT61,2007-02-18,2008-02-18,Male,46,2007-02-18,1,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_P0JTS2M,2007-02-18,2008-02-18,Female,33,2007-02-18,2,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_BCUIMV0,2007-02-18,2008-02-18,Entity,10,2007-02-18,2,Bus,Unknown,Hyundai,Kano Municipal,Kano,CVTP,1
ID_3WDR2F8,2007-02-18,2008-02-18,Female,32,2007-02-18,4,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_RWSFQUF,2007-02-19,2008-02-19,Male,51,2007-02-19,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_TC19K0D,2007-02-19,2008-02-19,Male,52,2007-02-19,1,Saloon,Black,Toyota,Tarauni,Kano,Car Classic,1
ID_HVAA2LP,2007-02-20,2008-02-20,Female,27,2007-02-20,4,Saloon,Silver,Toyota,Kaduna-South,Kaduna,Car Classic,1
ID_YTQ2JAV,2007-02-20,2008-02-20,Male,67,2007-02-20,2,Saloon,Black,Toyota,Surulere,Lagos,Motor Cycle,0
ID_93UB7LI,2007-02-21,2008-02-21,Male,46,2007-02-21,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_LSCRSPQ,2007-02-21,2008-02-21,Male,20,2007-02-21,4,SUV,Green,Acura,Kano Municipal,Kano,Customized Motor,0
ID_MHWF8A4,2007-02-21,2008-02-21,Female,38,2007-02-21,4,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,1
ID_MP7Z39A,2007-02-21,2008-02-21,Female,56,2007-02-21,3,Saloon,Red,Toyota,Kano Municipal,Kano,CarSafe,0
ID_XYE91HP,2007-02-21,2008-02-21,Entity,34,2007-02-21,4,Saloon,White,Kia,Obio-Akpor,Rivers,Car Classic,1
ID_4FRGKPF,2007-02-22,2008-02-22,Male,61,2007-02-22,2,Saloon,Red,Toyota,Kano Municipal,Kano,CarSafe,0
ID_9EGU5PZ,2007-02-22,2008-02-22,Male,50,2007-02-22,5,Saloon,Black,Toyota,Bonny,Rivers,CarSafe,0
ID_QTFMYBB,2007-02-22,2008-02-22,Female,70,2007-02-22,2,Saloon,White,Toyota,Kano Municipal,Kano,Car Classic,0
ID_FU3NVPC,2007-02-23,2008-02-23,Female,50,2007-02-23,1,SUV,White,Ford,Kano Municipal,Kano,Car Classic,0
ID_SBBXQB7,2007-02-23,2008-02-23,Male,61,2007-02-23,2,Saloon,Black,Toyota,Ibadan-North,Oyo,Car Classic,0
ID_Z7ES7TS,2007-02-23,2008-02-23,Entity,10,2007-02-23,2,Saloon,Unknown,Ford,Kano Municipal,Kano,CVTP,1
ID_2WX8Q03,2007-02-24,2008-02-24,Male,42,2007-02-24,4,Saloon,Black,BMW,Ikorodu,Lagos,Car Classic,1
ID_NIY35QT,2007-02-24,2008-02-24,Female,34,2007-02-24,1,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_RTIP4NO,2007-02-24,2008-02-24,Male,29,2007-02-24,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_ED2LQKE,2007-02-24,2008-02-24,Entity,20,2007-02-24,1,Saloon,Black,Toyota,Kano Municipal,Kano,Muuve,1
ID_QEN0KOI,2007-02-25,2008-02-25,Female,33,2007-02-25,1,Saloon,Grey,Lexus,Kano Municipal,Kano,Car Classic,0
ID_APSEY8O,2007-02-25,2008-02-25,Entity,10,2007-02-25,5,Bus,White,Hyundai,Kano Municipal,Kano,CVTP,1
ID_J8YPSF1,2007-02-25,2008-02-25,Entity,10,2007-02-25,2,SUV,Black,Toyota,Kano Municipal,Kano,Car Plus,1
ID_S7T5XC6,2007-02-25,2008-02-25,Female,29,2007-02-25,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_1KAZMFV,2007-02-26,2008-02-26,Male,31,2007-02-26,5,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_6601RG1,2007-02-26,2008-02-26,Male,39,2007-02-26,1,Van,Ash,Toyota,Ibadan-North,Oyo,Car Classic,0
ID_AA9RH0N,2007-02-26,2008-02-26,Male,36,2007-02-26,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_AEPOK47,2007-02-26,2008-02-26,Male,34,2007-02-26,5,Saloon,White,Toyota,Port Harcourt,Rivers,Car Classic,0
ID_MGSDK6X,2007-02-26,2008-02-26,Male,31,2007-02-26,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_8MNXRC6,2007-02-26,2008-02-26,Male,36,2007-02-26,2,Saloon,Silver,Kia,Makurdi,Benue,Car Classic,0
ID_DI8968O,2007-02-27,2008-02-27,Female,50,2007-02-27,3,SUV,Blue,Ford,Otukpo,Benue,Car Classic,1
ID_SVGGBO5,2007-03-01,2008-02-29,Female,44,2007-03-01,5,Saloon,White,Toyota,Kano Municipal,Kano,Car Classic,1
ID_LGR7HG2,2007-03-01,2008-02-29,Male,37,2007-03-01,2,Saloon,Unknown,Toyota,Kano Municipal,Kano,Car Classic,0
ID_86OFXQ4,2007-03-02,2008-03-01,Male,46,2007-03-02,4,Saloon,Black,Toyota,Badagry,Lagos,CarSafe,0
ID_AKKEN4O,2007-03-02,2008-03-01,Male,37,2007-03-02,4,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_D09KI06,2007-03-02,2008-03-01,Male,36,2007-03-02,5,Saloon,Red,Toyota,Port Harcourt,Rivers,Car Classic,1
ID_F73JSJW,2007-03-03,2008-03-02,Male,51,2007-03-03,2,SUV,Green,Lexus,Bonny,Rivers,Car Classic,0
ID_FBIPNGU,2007-03-03,2008-03-02,Male,48,2007-03-03,2,Saloon,Black,Mercedes,Kano Municipal,Kano,Car Classic,0
ID_RRO0JNY,2007-03-03,2008-03-02,Male,48,2007-03-03,4,SUV,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_0VFMRPN,2007-03-03,2008-03-02,Male,32,2007-03-03,4,Saloon,Gold,Mercedes,Kano Municipal,Kano,Car Classic,1
ID_QAVX4VV,2007-03-04,2008-03-03,Male,31,2007-03-04,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_3XN16VO,2007-03-05,2008-03-04,Male,42,2007-03-05,3,SUV,Black,Ford,Kano Municipal,Kano,Car Classic,1
ID_6ZXVJJZ,2007-03-05,2008-03-04,Male,31,2007-03-05,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_SPQG19R,2007-03-05,2008-03-04,Male,51,2007-03-05,2,Saloon,White,Mitsubishi,Kano Municipal,Kano,CarSafe,0
ID_TWJEA2O,2007-03-06,2008-03-05,Joint Gender,48,2007-03-06,2,Saloon,Unknown,Hyundai,Kano Municipal,Kano,Car Plus,0
ID_XKFDND8,2007-03-06,2008-03-05,Male,30,2007-03-06,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_EB5HXMH,2007-03-06,2008-03-05,Male,46,2007-03-06,1,Saloon,Blue,Honda,Kaduna-North,Kaduna,CarFlex,0
ID_SZ2CUCX,2007-03-06,2008-03-05,Unknown,25,2007-03-06,1,Saloon,Unknown,Iveco,Abeokuta,Ogun,CVTP,1
ID_VABPCAF,2007-03-06,2008-03-05,Male,40,2007-03-06,5,Saloon,Unknown,Unkown,Kano Municipal,Kano,CVTP,1
ID_4MT6IU4,2007-03-07,2008-03-06,Male,49,2007-03-07,3,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_4RMLNE8,2007-03-07,2008-03-06,Male,50,2007-03-07,5,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_CVXLKIQ,2007-03-07,2008-03-06,Entity,10,2007-03-07,2,Saloon,Black,Toyota,Kano Municipal,Kano,CVTP,1
ID_24L7FGF,2007-03-07,2008-03-06,Joint Gender,33,2007-03-07,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_VGNCJG3,2007-03-08,2008-03-07,Female,37,2007-03-08,5,Saloon,Black,Hyundai,Kano Municipal,Kano,Car Classic,1
ID_134PY77,2007-03-09,2008-03-08,Female,34,2007-03-09,5,Saloon,Black,Toyota,Ogbomoso,Oyo,Car Classic,1
ID_WNTHVND,2007-03-09,2008-03-08,Female,36,2007-03-09,4,Saloon,Wine,Honda,Otukpo,Benue,Car Classic,1
ID_R6K1L2J,2007-03-09,2008-03-08,Male,35,2007-03-09,2,Saloon,Blue,Honda,Kaduna-North,Kaduna,Car Classic,0
ID_1YP5ZR7,2007-03-10,2008-03-09,Male,37,2007-03-10,4,SUV,Black,Honda,Surulere,Lagos,CarSafe,0
ID_4PKGYFF,2007-03-10,2008-03-09,Female,60,2007-03-10,2,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_E6MAR2O,2007-03-10,2008-03-09,Entity,25,2007-03-10,2,Saloon,Unknown,Toyota,Otukpo,Benue,CVTP,0
ID_FZUA2GF,2007-03-10,2008-03-09,Female,31,2007-03-10,4,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_XWS1XEJ,2007-03-10,2008-03-09,Male,55,2007-03-10,2,Saloon,Gold,Toyota,Kano Municipal,Kano,Car Classic,0
ID_Y7E499D,2007-03-10,2008-03-09,Male,30,2007-03-10,4,SUV,Ash,Toyota,Kano Municipal,Kano,Car Classic,0
ID_07L368O,2007-03-10,2008-03-09,Male,40,2007-03-10,2,Saloon,Black,Toyota,Kano Municipal,Kano,Muuve,0
ID_5KT56U5,2007-03-10,2008-03-09,Female,36,2007-03-10,2,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_PV4D720,2007-03-10,2008-03-09,Unknown,35,2007-03-10,3,Saloon,Green,Toyota,Kuje,Abuja,Car Classic,1
ID_7ZOQYNB,2007-03-11,2008-03-10,Male,40,2007-03-11,3,Bus,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_MIJKX5D,2007-03-11,2008-03-10,Female,36,2007-03-11,3,Saloon,White,Toyota,Kano Municipal,Kano,CarFlex,0
ID_O18JOCH,2007-03-11,2008-03-10,Male,40,2007-03-11,4,Saloon,Unknown,Toyota,Kano Municipal,Kano,Muuve,1
ID_0K7QW76,2007-03-12,2008-03-11,Male,32,2007-03-12,2,Saloon,Red,Honda,Kano Municipal,Kano,Car Classic,0
ID_K41S6BT,2007-03-12,2008-03-11,Male,40,2007-03-12,3,Saloon,Purple,Mercedes,Kano Municipal,Kano,CarSafe,0
ID_LFJ1ETP,2007-03-12,2008-03-11,Unknown,41,2007-03-12,1,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_OZ478SW,2007-03-12,2008-03-11,Male,34,2007-03-12,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_TR5PSVY,2007-03-12,2008-03-11,Male,62,2007-03-12,2,Saloon,Unknown,Toyota,Ado-Odo/Ota,Ogun,Car Classic,0
ID_3DB4063,2007-03-12,2008-03-11,Male,31,2007-03-12,5,Saloon,Black,Toyota,Obio-Akpor,Rivers,Car Classic,1
ID_FN2TFR3,2007-03-12,2008-03-11,Male,50,2007-03-12,5,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,1
ID_V7E8C71,2007-03-12,2008-03-11,Male,42,2007-03-12,3,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,1
ID_8FCB72T,2007-03-13,2008-03-12,Male,34,2007-03-13,5,Saloon,Unknown,Audi,Kano Municipal,Kano,Car Classic,0
ID_CE9NO5E,2007-03-13,2008-03-12,Female,50,2007-03-13,2,SUV,Black,Lexus,Enugu-North,Enugu,Customized Motor,0
ID_M2ZUPQN,2007-03-13,2008-03-12,Male,46,2007-03-13,4,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_03HT5Q0,2007-03-14,2008-03-13,Male,46,2007-03-14,2,Saloon,Black,Toyota,Port Harcourt,Rivers,CarSafe,0
ID_K0HQT84,2007-03-14,2008-03-13,Male,35,2007-03-14,4,SUV,Black,Lexus,Kano Municipal,Kano,Car Classic,0
ID_NWEWXC6,2007-03-14,2008-03-13,Male,51,2007-03-14,3,SUV,Black,Hyundai,Ado-Odo/Ota,Ogun,Car Classic,0
ID_61VTP3X,2007-03-14,2008-03-13,Female,34,2007-03-14,5,SUV,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_84LHO0Q,2007-03-14,2008-03-13,Female,31,2007-03-14,3,Saloon,Black,Toyota,Nasarawa,Kano,Motor Cycle,0
ID_ZOANOBE,2007-03-14,2008-03-13,Male,40,2007-03-14,1,Saloon,Unknown,Kia,Kano Municipal,Kano,Car Classic,0
ID_AV3A0EQ,2007-03-14,2008-03-13,Female,27,2007-03-14,1,Saloon,Silver,Honda,Gwagwalada,Abuja,Car Plus,0
ID_YX6VLHJ,2007-03-15,2008-03-14,Male,48,2007-03-15,5,Saloon,Black,Mercedes,Kano Municipal,Kano,Customized Motor,0
ID_5MBH1YR,2007-03-15,2008-03-14,Female,34,2007-03-15,5,SUV,Blue,Toyota,Kano Municipal,Kano,Car Classic,1
ID_J3GUL1W,2007-03-16,2008-03-15,Male,52,2007-03-16,1,SUV,Black,Lexus,Kano Municipal,Kano,Car Plus,0
ID_A574RHS,2007-03-16,2008-03-15,Female,35,2007-03-16,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_AR14HG1,2007-03-16,2008-03-15,Male,45,2007-03-16,3,SUV,Black,Toyota,Kaduna-South,Kaduna,Car Classic,1
ID_7IA7891,2007-03-17,2008-03-16,Female,37,2007-03-17,1,Saloon,Black,Toyota,Ado-Odo/Ota,Ogun,Car Classic,0
ID_A8M90O2,2007-03-17,2008-03-16,Male,29,2007-03-17,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_4TKS9WF,2007-03-18,2008-03-17,Female,56,2007-03-18,4,SUV,Black,Mitsubishi,Kano Municipal,Kano,Customized Motor,0
ID_DM8K5MV,2007-03-18,2008-03-17,Male,48,2007-03-18,1,Saloon,Unknown,Rolls-Royce,Kano Municipal,Kano,Car Classic,0
ID_ED2LQKE,2007-03-18,2008-03-17,Entity,20,2007-03-18,3,Saloon,Black,Toyota,Kuje,Abuja,Muuve,1
ID_IFVZDYW,2007-03-18,2008-03-17,Male,38,2007-03-18,1,Saloon,White,Lexus,Kano Municipal,Kano,CarSafe,0
ID_U6SNW0W,2007-03-18,2008-03-17,Male,37,2007-03-18,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_BJ95L9P,2007-03-18,2008-03-17,Male,36,2007-03-18,2,Saloon,Silver,Toyota,Bonny,Rivers,Car Classic,1
ID_2OJZDXE,2007-03-18,2008-03-17,Male,20,2007-03-18,5,Saloon,White,Toyota,Kuje,Abuja,CVTP,1
ID_0EQQYES,2007-03-18,2008-03-17,Male,35,2007-03-18,4,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,1
ID_FQRCGKW,2007-03-19,2008-03-18,Male,41,2007-03-19,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_JD3X5RO,2007-03-19,2008-03-18,Female,36,2007-03-19,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_P6S323Z,2007-03-19,2008-03-18,Male,61,2007-03-19,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_XF5PC5N,2007-03-19,2008-03-18,Male,42,2007-03-19,1,Truck,Red,Iveco,Enugu-North,Enugu,CVTP,1
ID_5OW09PF,2007-03-19,2008-03-18,Male,52,2007-03-19,1,Saloon,Unknown,Audi,Port Harcourt,Rivers,Car Classic,1
ID_7EOHTV3,2007-03-20,2008-03-19,Male,54,2007-03-20,4,Saloon,Ash,Lexus,Gwagwalada,Abuja,Car Classic,0
ID_GLO5HQF,2007-03-20,2008-03-19,Female,32,2007-03-20,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_1Z9E2YP,2007-03-20,2008-03-19,Female,38,2007-03-20,5,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,1
ID_GO8DTE7,2007-03-20,2008-03-19,Entity,20,2007-03-20,5,Saloon,Black,Toyota,Kano Municipal,Kano,CVTP,1
ID_MT5V6UA,2007-03-21,2008-03-20,Female,62,2007-03-21,1,SUV,Grey,Lexus,Kano Municipal,Kano,Car Classic,0
ID_SGUHRZR,2007-03-21,2008-03-20,Male,25,2007-03-21,5,Saloon,Blue,Honda,Kano Municipal,Kano,CarSafe,0
ID_YO0719H,2007-03-21,2008-03-20,Male,41,2007-03-21,5,SUV,Blue,Volvo,Kano Municipal,Kano,Car Classic,1
ID_TE3XTLR,2007-03-21,2008-03-20,Male,36,2007-03-21,1,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_4BWNTW0,2007-03-21,2008-03-20,Male,48,2007-03-21,2,Saloon,Black,Iveco,Ikorodu,Lagos,CVTP,0
ID_1P275L5,2007-03-22,2008-03-21,Male,43,2007-03-22,4,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,1
ID_6VOMRVY,2007-03-22,2008-03-21,Male,50,2007-03-22,5,SUV,Red,Ford,Kano Municipal,Kano,CarSafe,0
ID_92WZ1L3,2007-03-22,2008-03-21,Male,53,2007-03-22,4,Saloon,Blue,Toyota,Bwari,Abuja,CarSafe,0
ID_UM52ORY,2007-03-22,2008-03-21,Male,35,2007-03-22,1,Saloon,Silver,Toyota,Kano Municipal,Kano,CarFlex,0
ID_W76CSSS,2007-03-22,2008-03-21,Male,36,2007-03-22,3,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,1
ID_GZSIL74,2007-03-23,2008-03-22,Male,39,2007-03-23,4,Saloon,Blue,Honda,Tarauni,Kano,Car Plus,1
ID_HP2KWHY,2007-03-23,2008-03-22,Male,45,2007-03-23,5,Saloon,Black,Toyota,Port Harcourt,Rivers,CarSafe,0
ID_KTSLDUM,2007-03-23,2008-03-22,Unknown,40,2007-03-23,3,Saloon,Black,Honda,Kano Municipal,Kano,CarSafe,0
ID_LJ6LOAC,2007-03-24,2008-03-23,Female,45,2007-03-24,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Plus,0
ID_PJA44TY,2007-03-24,2008-03-23,Male,41,2007-03-24,2,Saloon,Black,Toyota,Asaba,Delta,CarSafe,0
ID_R2T8BER,2007-03-24,2008-03-23,Male,37,2007-03-24,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_XUV8WWS,2007-03-24,2008-03-23,Male,40,2007-03-24,3,Saloon,Blue,Volvo,Kano Municipal,Kano,CarSafe,0
ID_33AEF9Y,2007-03-25,2008-03-24,Male,31,2007-03-25,4,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_MG8PNKR,2007-03-25,2008-03-24,Female,66,2007-03-25,2,Saloon,Red,Toyota,Kano Municipal,Kano,CarSafe,0
ID_Z99MYI0,2007-03-25,2008-03-24,Female,44,2007-03-25,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_0H49SVS,2007-03-25,2008-03-24,Male,43,2007-03-25,4,Saloon,Brown,Toyota,Epe,Lagos,Car Classic,1
ID_XH8YISS,2007-03-25,2008-03-24,Joint Gender,38,2007-03-25,4,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,1
ID_K8TRGK2,2007-03-25,2008-03-24,Male,48,2007-03-25,3,Saloon,Gold,Toyota,Kano Municipal,Kano,Car Classic,1
ID_ELQ16EJ,2007-03-25,2008-03-24,Female,34,2007-03-25,1,SUV,Blue,Lexus,Kano Municipal,Kano,Car Plus,0
ID_7FL5H60,2007-03-25,2008-03-24,Male,35,2007-03-25,3,Saloon,White,Lexus,Ojo,Lagos,Car Classic,1
ID_B5MF65K,2007-03-26,2008-03-25,Male,36,2007-03-26,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_FATBPDN,2007-03-26,2008-03-25,Male,40,2007-03-26,2,Saloon,Black,Toyota,Kano Municipal,Kano,CVTP,0
ID_4PKGYFF,2007-03-26,2008-03-25,Female,60,2007-03-26,5,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_4EVS0FB,2007-03-27,2008-03-26,Female,32,2007-03-27,5,Saloon,Black,Toyota,Kano Municipal,Kano,Car Plus,0
ID_B7X7LDL,2007-03-27,2008-03-26,Male,60,2007-03-27,1,Saloon,Black,Volvo,Kano Municipal,Kano,CarSafe,0
ID_NOMKNM0,2007-03-27,2008-03-26,Male,40,2007-03-27,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_W5RWWWA,2007-03-27,2008-03-26,Unknown,49,2007-03-27,5,Saloon,White,Honda,Kano Municipal,Kano,CarSafe,0
ID_PMNW7HI,2007-03-27,2008-03-26,Entity,34,2007-03-27,4,Saloon,White,Lexus,Asaba,Delta,Car Classic,1
ID_D968ZRM,2007-03-27,2008-03-26,Female,50,2007-03-27,1,SUV,Ash,Volvo,Gboko,Benue,Car Classic,1
ID_5S6ED9B,2007-03-27,2008-03-26,Male,35,2007-03-27,5,SUV,Light Green,Lexus,Ijebu Ode,Ogun,Car Classic,1
ID_DE1PEGO,2007-04-01,2008-03-31,Male,45,2007-04-01,3,Saloon,Red,Toyota,Ibadan-North,Oyo,CarFlex,0
ID_OIKH829,2007-04-01,2008-03-31,Male,50,2007-04-01,4,Saloon,Unknown,Toyota,Kano Municipal,Kano,CarSafe,0
ID_DY9G4TF,2007-04-01,2008-03-31,Unknown,36,2007-04-01,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_XD52JOJ,2007-04-02,2008-04-01,Male,41,2007-04-02,3,Saloon,Black,Toyota,Bonny,Rivers,CarSafe,0
ID_ZDQQ5FI,2007-04-02,2008-04-01,Male,46,2007-04-02,2,Saloon,Red,Toyota,Kosofe,Lagos,CarSafe,0
ID_7P43KFZ,2007-04-03,2008-04-02,Male,44,2007-04-03,4,SUV,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_AN01I2K,2007-04-03,2008-04-02,Female,39,2007-04-03,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_T1ZF974,2007-04-03,2008-04-02,Female,46,2007-04-03,4,SUV,Silver,Honda,Kuje,Abuja,Car Classic,0
ID_KS8DKVM,2007-04-03,2008-04-02,Female,35,2007-04-03,5,SUV,White,Ford,Warri South,Delta,Car Classic,1
ID_L5DBIVH,2007-04-03,2008-04-02,Male,34,2007-04-03,1,Saloon,Blue,Toyota,Ogbomoso,Oyo,Car Classic,0
ID_RTC0Z7R,2007-04-03,2008-04-02,Entity,20,2007-04-03,5,Saloon,Black,Toyota,Port Harcourt,Rivers,Muuve,1
ID_MK6UW4P,2007-04-04,2008-04-03,Male,44,2007-04-04,1,Saloon,Red,Ford,Kano Municipal,Kano,CarSafe,0
ID_PZWKU2C,2007-04-04,2008-04-03,Male,39,2007-04-04,3,Saloon,Black,Toyota,Asaba,Delta,Car Classic,1
